e401k,inc,marr,male,age,fsize,nettfa,p401k,pira
1,36.93899917602539,0,1,42,1,2.4000000953674316,1,0
0,27,1,0,55,2,54.99700164794922,0,1
1,34.32899856567383,0,0,36,1,-0.029999999329447746,0,0
1,71.84400177001953,1,0,43,4,50.59400177001953,1,1
1,84.503997802734375,1,1,38,3,-9.086999893188477,0,0
0,45.54899978637695,1,0,60,2,23.30900001525879,0,0
0,16.200000762939453,0,0,27,1,0,0,0
1,18.011999130249023,0,1,38,1,3.486999988555908,1,0
1,75.00299835205078,1,1,54,2,156.4980010986328,1,1
0,52.994998931884766,1,0,37,4,8.24899959564209,0,1
1,47.66400146484375,1,0,37,3,32.5,1,0
0,28.559999465942383,1,0,33,4,0.30000001192092896,0,0
1,65.84700012207031,1,0,27,2,12.625,1,0
1,60.27000045776367,1,0,28,2,7.300000190734863,1,0
0,137.16000366210938,1,0,51,3,5.004000186920166,0,1
1,25.63800048828125,1,0,55,2,0.20000000298023224,0,0
0,59.19900131225586,1,0,26,2,-17.975000381469727,0,0
0,56.691001892089844,1,0,27,2,9.699000358581543,0,1
0,36.41999816894531,0,0,56,1,4.999000072479248,0,0
0,13.571999549865723,0,0,41,2,0,0,0
1,54.492000579833984,1,0,49,2,25.124000549316406,0,1
0,23.46299934387207,0,1,43,1,-4.810999870300293,0,0
0,33.75899887084961,1,0,35,3,-2.0510001182556152,0,0
1,47.928001403808594,1,1,34,3,6.400000095367432,0,1
1,46.53300094604492,1,0,36,6,-14.300000190734863,1,0
1,48.13800048828125,1,0,62,3,77.9000015258789,1,1
0,23.53499984741211,0,0,62,1,137.8000030517578,0,1
1,62.35499954223633,1,0,34,4,-4,0,0
0,30.43199920654297,1,0,64,2,76,0,1
1,18.257999420166016,0,0,25,1,0.10000000149011612,0,0
1,24.624000549316406,0,1,50,1,17.104999542236328,1,1
1,70.3740005493164,1,0,46,5,34.900001525878906,0,0
0,26.520000457763672,0,0,25,4,0,0,0
1,100.52999877929688,1,0,47,4,242,1,1
0,44.220001220703125,1,0,46,3,21.86199951171875,0,1
0,33.6870002746582,1,0,47,4,33,0,1
0,14.996999740600586,1,0,32,12,0.035999998450279236,0,0
0,31.95599937438965,0,0,38,3,-4.324999809265137,0,0
0,69.55500030517578,1,0,49,4,-15.140999794006348,0,0
0,28.902000427246094,0,0,37,2,0,0,0
1,24.1560001373291,0,0,29,1,0.5989999771118164,0,0
0,13.40999984741211,0,0,27,2,7.619999885559082,0,0
0,50.43899917602539,1,0,53,3,9.675000190734863,0,1
0,16.709999084472656,0,1,55,1,0,0,0
0,69.375,0,1,42,1,2.9000000953674316,0,0
1,40.152000427246094,1,0,57,3,97.89900207519531,1,1
0,33.680999755859375,1,0,55,5,3.5,0,1
1,50.742000579833984,1,0,50,2,75.14900207519531,1,0
0,16.21500015258789,1,0,32,8,-0.4000000059604645,0,0
0,15.197999954223633,0,0,44,3,0.8999999761581421,0,0
1,54.59400177001953,1,1,40,4,8.348999977111816,1,0
1,78.44999694824219,1,0,37,3,36.99800109863281,1,0
0,100.69200134277344,1,0,39,6,56.5,0,0
0,104.802001953125,1,0,51,2,106,0,1
1,192.99000549316406,1,0,49,3,122,1,1
0,25.773000717163086,1,0,46,2,-9.5,0,0
0,32.15399932861328,1,0,27,3,-0.29600000381469727,0,0
0,73.785003662109375,1,0,46,4,13.208999633789062,0,1
1,101.58899688720703,1,1,45,5,-8.3339996337890625,1,1
0,31.007999420166016,1,0,54,2,15.5,0,1
0,46.22100067138672,1,0,55,3,-336.78900146484375,0,1
0,17.402999877929688,0,0,62,1,11.13700008392334,0,0
1,12.39900016784668,0,0,46,1,13.486000061035156,1,0
0,35.05799865722656,1,0,30,2,-10.524999618530273,0,0
1,24.11400032043457,1,0,50,6,-2.9100000858306885,1,0
1,28.979999542236328,1,0,34,6,0.3499999940395355,0,0
1,35.70000076293945,0,0,50,1,41.75,1,0
1,43.275001525878906,1,0,27,3,18.799999237060547,1,0
0,11.253000259399414,0,0,42,5,-1.5,0,0
0,24.600000381469727,0,1,28,3,-2.5,0,0
0,14.699999809265137,0,0,43,2,-3.5,0,0
0,43.520999908447266,1,0,32,4,3.5,0,0
0,57,1,0,30,2,-10.274999618530273,0,0
0,18.809999465942383,1,0,27,2,26.200000762939453,0,1
1,48.819000244140625,1,0,36,5,5.90500020980835,0,0
1,68.9489974975586,1,0,39,5,46.5,1,1
0,24.941999435424805,0,1,26,4,4.798999786376953,0,0
1,35.70600128173828,1,1,37,4,28.048999786376953,1,0
0,16.260000228881836,0,1,47,2,1.7000000476837158,0,0
0,28.559999465942383,1,0,45,6,0.05000000074505806,0,0
1,16.799999237060547,0,1,61,4,45,1,0
0,25.559999465942383,1,0,31,3,16.5,0,0
1,35.082000732421875,1,0,48,4,-2.484999895095825,0,0
1,44.880001068115234,1,0,39,4,14.739999771118164,1,0
0,14.895000457763672,0,1,25,1,-0.10000000149011612,0,0
0,28.19099998474121,1,0,52,3,-1,0,0
0,15.965999603271484,0,0,30,1,0,0,0
0,59.34000015258789,1,0,40,4,140.60000610351562,0,1
0,47.01900100708008,0,1,49,3,129.1199951171875,0,0
0,12.04800033569336,0,0,54,2,-4.800000190734863,0,0
0,11.220000267028809,1,0,25,4,0,0,0
0,65.02799987792969,1,0,62,2,47.70000076293945,0,1
1,53.66999816894531,1,0,36,3,14.098999977111816,1,0
1,13.595999717712402,1,0,61,2,54.249000549316406,1,1
1,28.871999740600586,1,1,36,3,2.7850000858306885,1,0
0,10.5600004196167,1,0,30,5,-8.550000190734863,0,0
0,25.799999237060547,0,1,28,1,10.010000228881836,0,0
1,51.05099868774414,1,0,31,4,-0.38999998569488525,1,0
0,25.06800079345703,1,0,42,7,1.4490000009536743,0,0
0,34.79399871826172,1,0,25,3,-0.44999998807907104,0,0
1,28.635000228881836,0,1,31,1,5,0,0
0,54.0629997253418,1,0,49,4,2.174999952316284,0,0
0,43.28099822998047,1,0,29,3,1.3680000305175781,0,1
0,12.555000305175781,0,0,25,2,-10.25,0,0
0,25.5,1,0,62,3,-1.2999999523162842,0,0
1,26.868000030517578,0,0,37,4,3.200000047683716,1,0
0,20.33099937438965,0,0,42,3,-2.252000093460083,0,0
0,20.475000381469727,1,0,31,1,-0.10000000149011612,0,0
0,36.4739990234375,0,1,34,1,1.100000023841858,0,0
0,33.224998474121094,1,0,33,5,16.975000381469727,0,0
1,25.06800079345703,1,0,34,5,8.024999618530273,1,0
0,28.18199920654297,0,1,47,1,19.599000930786133,0,0
0,32.67599868774414,0,0,40,3,9,0,0
1,49.04399871826172,1,0,43,6,24.277999877929688,1,1
0,36.012001037597656,1,0,32,8,-10.399999618530273,0,0
0,13.21500015258789,0,0,48,3,0.9490000009536743,0,0
0,11.100000381469727,1,0,32,5,5,0,0
1,12.75,1,0,41,6,0.7250000238418579,0,0
0,10.5,1,0,43,5,0,0,0
1,24.045000076293945,0,0,36,1,0.14000000059604645,1,0
1,66.8010025024414,1,0,40,3,295.89801025390625,1,1
0,43.96799850463867,1,0,37,4,11.199000358581543,0,1
0,38.124000549316406,1,0,64,2,45.900001525878906,0,1
1,45.75,0,1,33,1,21.5,1,0
0,35.72999954223633,1,0,37,3,-9.175999641418457,0,0
0,26.0939998626709,1,0,36,5,-1.149999976158142,0,0
0,19.200000762939453,0,1,31,3,-9.399999618530273,0,0
0,19.170000076293945,0,0,41,1,-6.900000095367432,0,0
1,100.28700256347656,0,1,39,1,259.197998046875,1,1
1,36.9630012512207,0,1,33,1,5.696000099182129,1,0
1,24.94499969482422,0,0,38,1,2.8499999046325684,1,0
0,48.731998443603516,1,0,53,2,149.6009979248047,0,1
0,27.79199981689453,1,1,35,5,1,0,0
1,25.739999771118164,1,0,31,3,-4.829999923706055,1,0
0,22.75200080871582,0,0,40,4,-6.699999809265137,0,0
1,64.9739990234375,1,0,38,2,29.1299991607666,1,1
1,50.06999969482422,1,0,37,4,2.75,1,0
0,14.970000267028809,1,0,49,4,2.0989999771118164,0,0
1,42.83399963378906,1,0,36,4,53.42100143432617,1,0
1,73.707000732421875,1,0,32,5,-10.550000190734863,0,0
0,42.737998962402344,1,0,26,3,1.0240000486373901,0,0
0,42.55500030517578,1,0,31,3,-101.43599700927734,0,0
0,29.15999984741211,0,0,28,1,2.5999999046325684,0,0
0,68.43900299072266,1,0,29,3,24.350000381469727,0,0
1,17.214000701904297,0,0,48,1,12.04800033569336,1,0
1,36.08399963378906,0,0,28,3,3.3499999046325684,1,0
1,98.29199981689453,1,1,42,4,351.6199951171875,1,1
1,33.816001892089844,1,1,58,3,3.5999999046325684,1,0
1,65.60099792480469,1,0,48,5,42.20000076293945,0,0
1,45.486000061035156,0,0,46,1,16.049999237060547,1,0
0,91.69200134277344,1,0,56,2,47,0,0
0,33.777000427246094,1,0,57,3,42.400001525878906,0,1
1,57.720001220703125,1,1,37,2,3.5999999046325684,1,0
1,45.74399948120117,1,0,44,5,2.799999952316284,0,0
0,28.31999969482422,0,0,37,3,-9,0,0
1,47.237998962402344,0,1,41,1,63.70000076293945,1,1
0,37.569000244140625,1,0,39,4,-6.301000118255615,0,0
0,39.54600143432617,0,1,56,1,65.897003173828125,0,1
1,111.97799682617188,1,0,42,4,96.5999984741211,1,1
0,18.378000259399414,1,0,30,4,-1.1200000047683716,0,0
0,33.63600158691406,1,0,61,2,86.9990005493164,0,1
0,42.74399948120117,1,0,61,3,29.200000762939453,0,1
0,23.052000045776367,0,0,61,2,-1.0499999523162842,0,0
0,40.5,1,0,62,3,44.76300048828125,0,1
0,16.218000411987305,0,1,40,1,1,0,0
0,32.400001525878906,0,0,55,4,-0.4000000059604645,0,0
0,21.267000198364258,0,0,28,1,3.549999952316284,0,0
0,16.202999114990234,1,1,29,4,0,0,0
0,17.792999267578125,0,1,25,1,15.600000381469727,0,0
1,63.95399856567383,1,0,42,6,-25.56999969482422,0,0
0,15.300000190734863,0,0,31,4,-0.5230000019073486,0,0
1,42.51300048828125,1,0,28,4,19,1,0
1,27.111000061035156,1,0,41,4,23.312000274658203,1,0
0,45.65399932861328,1,0,27,3,6.756999969482422,0,0
1,41.63399887084961,1,0,42,4,17.099000930786133,0,0
1,51.14099884033203,1,0,41,4,0.375,0,0
0,17.02199935913086,0,0,34,1,-27.770000457763672,0,0
0,33.630001068115234,1,0,29,4,2.75,0,0
0,33.542999267578125,1,0,34,4,-1.5499999523162842,0,0
1,58.0260009765625,1,0,36,4,12.14799976348877,0,1
0,25.527000427246094,0,0,45,2,0.9150000214576721,0,1
1,39.452999114990234,1,0,32,3,0.47999998927116394,0,1
1,98.03399658203125,1,0,48,4,32.290000915527344,1,1
1,50.262001037597656,1,0,34,4,15,0,0
1,41.124000549316406,1,0,44,3,8.77400016784668,0,0
0,37.97999954223633,1,0,54,8,4.199999809265137,0,1
0,22.134000778198242,0,0,28,1,-0.9940000176429749,0,0
1,62.49599838256836,1,0,27,2,8.35200023651123,0,0
1,37.6349983215332,1,0,50,2,5.849999904632568,1,0
0,26.79599952697754,1,0,25,6,-1.430999994277954,0,0
1,32.71200180053711,1,0,43,4,12.048999786376953,1,0
1,80.69999694824219,1,0,46,4,51,1,1
1,108.79499816894531,1,1,44,3,19.375,1,1
0,21.719999313354492,1,0,30,2,23.850000381469727,0,0
1,53.66400146484375,1,0,28,3,7.5,1,0
0,30.804000854492188,0,0,35,1,-1.600000023841858,0,0
0,47.15999984741211,1,0,31,2,16.05500030517578,0,0
1,54.99599838256836,1,0,37,4,-4.300000190734863,0,0
1,91.68900299072266,1,0,41,5,72.4749984741211,1,1
0,41.65800094604492,0,0,49,1,1.4989999532699585,0,0
0,17.618999481201172,1,0,64,5,-0.44999998807907104,0,0
0,66,0,1,34,1,25.290000915527344,0,0
1,23.634000778198242,1,0,51,4,2.194999933242798,0,0
1,33.375,1,0,29,4,15,1,0
0,38.040000915527344,0,1,57,1,79.99800109863281,0,1
0,33.09299850463867,1,0,26,2,-2.5,0,0
0,80.61299896240234,1,0,38,4,54,0,1
0,55.68000030517578,1,0,32,5,1.1629999876022339,0,0
1,55.4640007019043,1,0,40,5,67.7030029296875,1,0
1,38.316001892089844,0,0,42,3,-10.800000190734863,0,0
1,79.20600128173828,1,0,32,2,32.29199981689453,1,0
0,26.663999557495117,0,0,59,1,5.855000019073486,0,0
0,15.329999923706055,0,1,47,2,0.49900001287460327,0,0
0,35.643001556396484,1,0,29,5,-2,0,0
0,18.899999618530273,0,1,49,1,0,0,0
1,21.420000076293945,1,0,29,3,-0.22499999403953552,1,0
0,51.98099899291992,1,0,58,5,17.496000289916992,0,0
1,39.167999267578125,1,0,36,4,80.5999984741211,1,0
0,20.969999313354492,0,0,62,1,11.982999801635742,0,0
0,12.482999801635742,0,1,37,1,55.5,0,0
1,11.348999977111816,0,0,33,4,-7,0,0
1,26.729999542236328,0,0,25,1,15.5,1,0
1,34.803001403808594,1,0,56,2,24.698999404907227,1,1
1,143.781005859375,1,0,29,3,8.25,1,0
1,25.641000747680664,0,0,37,4,60.70000076293945,1,0
0,20.702999114990234,0,0,54,2,2.490999937057495,0,0
1,51.18000030517578,0,0,44,4,-7.400000095367432,0,0
0,11.913000106811523,0,0,48,1,-5.22599983215332,0,0
0,58.992000579833984,0,1,46,1,6,0,1
0,41.316001892089844,1,0,42,4,3.5,0,0
0,21.020999908447266,1,1,29,3,-1.5019999742507935,0,0
1,55.29600143432617,0,1,50,1,149.6999969482422,1,1
0,55.619998931884766,1,0,31,4,-3.3949999809265137,0,0
1,72,1,0,44,8,106.30000305175781,1,0
0,18.88800048828125,0,0,62,1,2,0,0
1,42.915000915527344,0,0,49,3,4.974999904632568,1,1
0,21.600000381469727,0,1,38,1,0,0,0
1,52.73699951171875,1,1,33,2,4.765999794006348,1,1
1,39.119998931884766,1,0,39,7,5,1,0
0,68.22899627685547,0,1,28,1,-19.450000762939453,0,0
0,20.58300018310547,0,0,43,4,-4.300000190734863,0,0
1,30.101999282836914,1,0,52,3,8.850000381469727,1,0
0,25.200000762939453,0,0,27,1,-1.350000023841858,0,0
0,44.61600112915039,1,0,54,3,0,0,0
1,62.63999938964844,1,0,31,2,29.5,0,1
1,32.8380012512207,0,0,49,1,42.49800109863281,1,1
1,40.676998138427734,1,0,40,4,5.86299991607666,1,1
1,25.731000900268555,0,1,35,3,3.200000047683716,0,0
1,16.371000289916992,0,0,35,3,-1.5499999523162842,0,0
0,49.04999923706055,1,0,61,4,20.700000762939453,0,0
0,59.400001525878906,0,0,41,1,52.150001525878906,0,0
0,33.21900177001953,1,0,30,2,-1.562999963760376,0,0
1,33.17399978637695,1,0,25,3,3.8359999656677246,0,0
1,28.78499984741211,0,0,59,1,164.6999969482422,1,1
1,52.26300048828125,1,0,40,4,-6.099999904632568,0,0
0,63.29999923706055,1,0,45,2,0.28999999165534973,0,1
0,15.135000228881836,1,0,44,5,0.4000000059604645,0,0
0,17.856000900268555,1,0,29,9,0,0,0
1,50.400001525878906,1,0,35,2,45.5,0,0
0,27.516000747680664,1,0,50,2,54.5,0,1
1,13.10099983215332,0,1,34,1,-7.5,0,0
0,57.869998931884766,1,0,29,4,2,0,0
0,32.87099838256836,1,0,31,4,0.5149999856948853,0,0
0,67.746002197265625,1,0,52,3,-5.901000022888184,0,0
1,45.209999084472656,1,0,36,6,7.920000076293945,1,0
0,27.851999282836914,1,0,38,4,0.10000000149011612,0,0
0,65.26200103759766,1,0,25,2,-3.8989999294281006,0,0
1,32.099998474121094,1,0,57,2,18.798999786376953,1,0
0,34.38600158691406,1,0,36,4,0.10000000149011612,0,0
0,20.312999725341797,1,1,29,3,0.20999999344348907,0,0
0,26.916000366210938,0,1,48,1,47.487998962402344,0,1
0,79.322998046875,1,0,59,2,95.29900360107422,0,1
0,45.810001373291016,1,0,41,4,1.7000000476837158,0,1
1,11.489999771118164,0,0,56,2,0.5,0,0
0,21.60300064086914,0,0,39,3,-11.550999641418457,0,0
0,20.66699981689453,1,0,34,4,4.572000026702881,0,1
0,13.5,0,0,51,2,0,0,0
0,42.00899887084961,0,0,39,1,17,0,1
0,68.21399688720703,1,0,28,3,8.21500015258789,0,1
0,39.60900115966797,1,1,28,3,-3.799999952316284,0,0
1,55.26300048828125,0,1,37,3,1098.6240234375,1,1
0,26.95800018310547,1,0,48,3,0.04899999871850014,0,0
0,20.78700065612793,1,0,35,3,-0.33000001311302185,0,0
1,58.323001861572266,1,0,31,4,24.447999954223633,1,0
0,45.6870002746582,1,0,29,2,7.926000118255615,0,1
0,18.42300033569336,1,0,42,4,0,0,0
0,25.21500015258789,1,0,35,2,-2.200000047683716,0,0
0,19.812000274658203,1,0,31,6,-3.6510000228881836,0,0
0,43.20000076293945,0,1,46,1,0,0,0
1,101.82599639892578,1,0,54,7,46.60300064086914,1,1
0,34.4370002746582,1,0,48,3,-2.6449999809265137,0,0
0,53.95500183105469,1,0,52,4,-7,0,0
1,40.125,1,0,53,2,7.285999774932861,1,0
0,49.32899856567383,1,0,32,2,-6.704999923706055,0,0
0,22.68000030517578,0,1,25,1,0.20000000298023224,0,0
1,38.85599899291992,1,0,39,4,9.675000190734863,1,0
1,25.54199981689453,1,0,60,3,83.1989974975586,1,1
0,32.409000396728516,1,0,25,3,-1.774999976158142,0,0
0,22.95599937438965,0,0,44,2,10.298999786376953,0,0
1,83.496002197265625,1,0,34,4,21.548999786376953,0,0
1,67.51200103759766,1,0,37,4,109.80000305175781,1,1
1,73.64099884033203,1,0,43,2,28.600000381469727,1,1
0,58.27199935913086,0,1,62,1,39,0,0
0,28.094999313354492,1,0,40,5,0,0,0
1,98.60700225830078,0,0,32,1,77.39600372314453,1,0
0,12.576000213623047,1,0,64,2,0.27000001072883606,0,0
1,49.04999923706055,0,1,55,2,256.6990051269531,1,0
0,44.612998962402344,1,0,30,4,3.328000068664551,0,0
0,24.408000946044922,0,0,42,1,-0.4000000059604645,0,0
0,33.209999084472656,0,1,30,1,0.8999999761581421,0,0
0,15.390000343322754,0,1,25,1,2.7249999046325684,0,0
0,28.799999237060547,0,1,36,1,-3.3499999046325684,0,0
0,10.338000297546387,1,0,48,3,-1.7949999570846558,0,0
1,34.00199890136719,0,1,56,2,71.5999984741211,1,0
1,36.88199996948242,1,0,35,3,36.14500045776367,1,0
1,39.26100158691406,1,0,43,3,-0.30000001192092896,1,0
0,13.244999885559082,0,0,60,1,39.599998474121094,0,0
1,40.5,0,1,39,1,-12.399999618530273,1,0
0,32.231998443603516,0,0,50,1,14.097999572753906,0,0
1,41.237998962402344,1,0,53,2,108.47000122070312,1,1
1,51.52799987792969,1,0,38,6,74.5999984741211,1,0
0,47.35499954223633,1,0,40,4,2.700000047683716,0,0
0,14.892000198364258,1,0,29,2,-1.75,0,0
1,111.37200164794922,1,0,49,2,64.33699798583984,1,1
1,24.149999618530273,0,0,38,5,5.5,0,0
0,31.200000762939453,1,0,30,5,0,0,0
1,42.80400085449219,1,0,25,2,-2.6500000953674316,1,0
1,24.35099983215332,1,0,33,3,0.5,0,0
0,38.60100173950195,1,0,37,5,-4.400000095367432,0,0
0,21.365999221801758,0,0,59,1,-0.75,0,0
1,59.66699981689453,1,0,32,2,61,1,0
0,44.400001525878906,0,1,38,1,-5.800000190734863,0,0
0,23.15999984741211,0,0,55,4,30.298999786376953,0,1
0,26.90999984741211,1,0,52,1,15.100000381469727,0,1
0,15.300000190734863,0,0,53,1,-5.710000038146973,0,0
1,16.665000915527344,0,1,37,1,3.5,1,0
1,29.37299919128418,0,0,43,4,-0.800000011920929,1,0
0,13.565999984741211,0,0,39,2,1.5,0,0
1,37.96500015258789,1,0,51,4,7.599999904632568,1,0
1,60.28200149536133,1,0,53,3,43.29999923706055,1,1
1,47.645999908447266,1,0,54,3,100.69999694824219,1,1
1,155.1959991455078,1,0,43,4,87,1,1
0,20.10300064086914,1,0,35,5,-4.822999954223633,0,0
1,54.959999084472656,1,0,35,4,70.05000305175781,1,1
0,44.40299987792969,1,0,62,2,42.63199996948242,0,0
0,36.62099838256836,1,0,40,5,-5.007999897003174,0,0
0,35.43899917602539,1,0,40,3,0.8690000176429749,0,0
0,16.976999282836914,1,0,34,5,-3.049999952316284,0,0
0,19.176000595092773,1,0,48,4,-0.029999999329447746,0,0
0,22.722000122070312,0,1,30,1,0.30000001192092896,0,0
1,109.58699798583984,1,0,41,5,17.518999099731445,0,1
0,16.64699935913086,0,0,34,4,-2.4800000190734863,0,0
0,29.97599983215332,1,0,36,3,-4.815000057220459,0,0
1,49.095001220703125,1,0,40,5,50.35499954223633,1,1
0,26.174999237060547,1,1,31,5,-2.1710000038146973,0,0
0,16.128000259399414,0,0,31,2,-0.19300000369548798,0,0
0,21.209999084472656,1,0,28,3,16,0,0
0,28.886999130249023,1,0,28,2,-2.4000000953674316,0,0
1,68.6729965209961,1,0,48,3,36.79999923706055,1,0
0,10.199999809265137,0,1,42,1,0,0,0
1,32.04600143432617,1,0,43,4,-0.7509999871253967,1,0
0,14.789999961853027,0,1,32,1,-0.5950000286102295,0,0
1,36.61199951171875,1,0,43,2,-0.8999999761581421,0,0
0,19.125,0,1,39,4,0,0,0
0,13.026000022888184,0,1,25,1,-21.25,0,0
0,18.516000747680664,0,1,29,1,-1.5,0,0
0,108.87000274658203,1,0,52,2,37.87799835205078,0,1
0,35.61000061035156,1,0,46,2,7.199999809265137,0,0
0,50.25,0,0,39,4,16.198999404907227,0,0
1,59.231998443603516,0,0,34,3,36.29999923706055,1,0
1,69.61199951171875,1,0,32,4,1.7710000276565552,1,0
1,51.900001525878906,1,0,42,3,3,0,0
1,12.600000381469727,1,0,40,2,28.268999099731445,1,0
1,12.291000366210938,1,0,41,5,20,1,0
1,36.41999816894531,0,0,43,1,9.5,0,0
1,13.362000465393066,1,0,54,1,-1.600000023841858,0,0
0,29.301000595092773,0,0,56,2,13.5,0,0
1,44.01599884033203,1,0,42,4,-4.495999813079834,1,1
1,22.413000106811523,1,0,30,4,-1.8450000286102295,0,0
0,27.246000289916992,1,0,28,4,-8.194999694824219,0,0
0,21.638999938964844,0,0,28,2,-0.25,0,0
0,18.861000061035156,1,0,32,5,0,0,0
0,40.92599868774414,1,0,53,3,-2.8010001182556152,0,0
0,17.010000228881836,0,1,27,4,-3.0940001010894775,0,0
0,23.309999465942383,0,0,62,1,-0.3499999940395355,0,0
1,28.829999923706055,0,0,31,2,0,1,0
0,26.520000457763672,1,0,38,4,0.1599999964237213,0,0
0,30.263999938964844,1,0,58,3,52.39899826049805,0,1
0,27.927000045776367,1,0,57,4,-1.5010000467300415,0,0
0,58.41299819946289,1,0,30,4,-10,0,0
0,62.702999114990234,1,0,38,5,-13.300000190734863,0,0
1,31.625999450683594,0,1,35,1,0.949999988079071,0,0
0,32.06399917602539,1,1,49,3,-4.5,0,0
0,27.011999130249023,1,0,41,4,-0.7300000190734863,0,0
1,38.86199951171875,1,0,44,3,-2.6670000553131104,1,0
1,28.194000244140625,1,0,61,2,19.798999786376953,1,0
1,23.31599998474121,0,1,28,1,-0.20000000298023224,0,0
1,14.805000305175781,0,0,35,1,0,0,0
0,13.260000228881836,0,1,45,1,-1,0,0
0,12.239999771118164,0,0,55,1,0,0,0
0,48.6150016784668,0,1,41,4,-2.5999999046325684,0,0
0,28.96500015258789,1,0,27,5,-0.800000011920929,0,0
0,24.051000595092773,1,0,28,4,8,0,0
1,28.14299964904785,1,0,41,4,0.10000000149011612,1,0
0,30.434999465942383,1,0,47,7,15.348999977111816,0,0
1,20.483999252319336,1,0,50,3,5.260000228881836,0,0
0,56.99700164794922,1,0,53,3,189,0,1
0,54.75,1,0,35,5,0.30000001192092896,0,0
0,20.4689998626709,0,0,42,2,0.7490000128746033,0,0
1,67.76399993896484,1,0,49,3,61.698001861572266,1,1
1,22.298999786376953,0,0,63,3,0.05999999865889549,1,0
1,26.26799964904785,0,0,38,3,52.56800079345703,1,0
0,13.211999893188477,0,0,39,5,0,0,0
1,11.048999786376953,0,0,55,6,1.5499999523162842,1,0
0,19.139999389648438,0,1,31,1,0.4000000059604645,0,0
0,19.847999572753906,1,1,29,4,-1.600000023841858,0,0
0,12.954000473022461,1,0,27,5,0,0,0
0,14.63700008392334,0,0,58,1,1,0,0
1,39.37799835205078,1,0,55,2,10.5,1,0
1,35.17499923706055,1,0,37,5,-0.11699999868869781,0,0
0,13.644000053405762,0,0,47,3,0.03999999910593033,0,0
1,28.61400032043457,1,0,39,3,0.7279999852180481,1,0
1,38.33700180053711,1,0,60,5,18.299999237060547,1,1
0,23.38800048828125,0,1,28,1,0,0,0
0,11.25,0,0,36,1,-1.2000000476837158,0,0
1,67.09200286865234,1,0,56,2,126,1,1
1,83.27400207519531,1,0,37,4,82.1520004272461,1,1
1,88.7699966430664,1,0,38,4,21.83799934387207,1,0
1,98.8499984741211,1,0,38,4,-12.449999809265137,0,1
0,39.393001556396484,1,0,60,2,38.176998138427734,0,1
0,43.196998596191406,1,0,45,3,1.399999976158142,0,0
0,25.356000900268555,0,0,60,1,-3.549999952316284,0,0
1,53.90999984741211,1,0,55,3,159.2480010986328,1,1
0,19.392000198364258,0,1,43,1,-0.4000000059604645,0,0
0,22.799999237060547,1,0,41,4,0.10999999940395355,0,0
1,90.44999694824219,1,0,47,2,77.19999694824219,1,1
1,47.702999114990234,1,0,37,4,33.74800109863281,0,0
1,36,0,1,29,1,5.5,1,1
0,40.55400085449219,0,0,34,3,46.5,0,0
1,39.89400100708008,1,0,46,3,17.39900016784668,1,1
1,33.33599853515625,1,0,42,5,43.999000549316406,1,1
1,30.299999237060547,0,0,58,1,16,0,1
0,118.4010009765625,1,0,36,4,184.5,0,1
0,54.255001068115234,1,0,45,4,-0.6510000228881836,0,0
0,19.99799919128418,0,0,45,2,59.87900161743164,0,1
1,28.44300079345703,1,0,37,4,-2.200000047683716,0,0
0,22.57200050354004,0,0,31,2,-1.4500000476837158,0,0
0,29.100000381469727,0,1,47,1,0,0,0
0,19.847999572753906,1,0,42,4,-0.4000000059604645,0,0
0,17.570999145507812,1,1,37,4,0,0,0
0,42.777000427246094,1,0,39,2,0,0,0
1,19.176000595092773,1,0,45,4,0,0,0
0,26.13599967956543,1,0,54,4,-1.875,0,0
0,36.974998474121094,1,0,58,4,-3,0,0
1,96.36900329589844,1,0,49,4,61.1150016784668,1,1
1,19.14299964904785,0,1,27,2,0.6399999856948853,1,0
1,28.292999267578125,1,0,34,4,4.614999771118164,1,0
0,46.053001403808594,1,0,34,4,-3,0,0
